Order,Suborder,Family,Subfamily,Tribe 1,Tribe 2,BI-ABR-FAM,BI-ABR-SFAM,BIOINFORMATICS-GENUS,BIOINFORMATICS-SPECIES,BIOINFORMATICS-BINOMIAL,BIOINFORMATICS-LABEL,BIOINFORMATICS-CN,BIOINFORMATICS-ECOLOGY-DIET,BIOINFORMATICS-ECOLOGY-HABITAT,BIOINFORMATICS-COUNTRY,BIOINFORMATICS-LATITUDE,BIOINFORMATICS-LONGITUDE,catalog,binomial,Type Status,Region Scanned,Resolution (mm),Data Source,Head Fully Segmented,Jaws Segmented,Opercle Segmented,Cleithrum,File Size (GB),SL (mm),Data Ownership,Notes
Siluriformes,Loricarioidei,Nematogenyidae,,,,N-,Nem-,Nematogenys,inermis,#N/A,#N/A,MNRJ_22015,,,,,,MNRJ 22015,Nematogenys inermis,non-type,head,0.07790,Digimorph,yes,yes,yes,,0.963,,Digimorph,
Siluriformes,Loricarioidei,Scoloplacidae,,,,S-,Sco-,Scoloplax,dicra,#N/A,#N/A,AMNH_32483,Invertivore-Micro,,,,,AMNH 32483,Scoloplax dicra,PARALECTOTYPE,head,0.00969,AMNH-MIF,yes,yes,yes,,0.827,,N.K. Lujan,
Siluriformes,Loricarioidei,Scoloplacidae,,,,S-,Sco-,Scoloplax,distolothrix,#N/A,#N/A,USNM_300465,Invertivore-Micro,,,,,USNM 300465,Scoloplax distolothrix,non-type,head,0.00967,AMNH-MIF,NA,NA,NA,,1.470,,N.K. Lujan,
Siluriformes,Loricarioidei,Scoloplacidae,,,,S-,Sco-,Scoloplax,distolothrix,#N/A,#N/A,USNM_300465,Invertivore-Micro,,,,,USNM 300465,Scoloplax distolothrix,non-type,head,0.00946,AMNH-MIF,no,yes,yes,,0.347,,N.K. Lujan,
Siluriformes,Loricarioidei,Scoloplacidae,,,,S-,Sco-,Scoloplax,nsp,#N/A,#N/A,ROM_PER22_09_T31379,Invertivore-Micro,,,,,ROM PER22-09: T31379,Scoloplax nsp,HOLOTYPE,whole,0.00641,Mahler SkyScan,yes,yes,yes,,1.090,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Copionodontinae,,,T-,Cop-,Copionodon,pecten,#N/A,#N/A,ANSP_201230,Algivore,,,,,ANSP 201230,Copionodon pecten,non-type,head,0.01614,Morphosource,yes,yes,yes,,0.863,,Morphosource,
Siluriformes,Loricarioidei,Trichomycteridae,Copionodontinae,,,T-,Cop-,Copionodon,pecten,#N/A,#N/A,MZUSP_48962,Algivore,,,,,MZUSP 48962,Copionodon pecten,non-type,head,0.00622,AMNH-MIF,yes,yes,yes,,6.370,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Copionodontinae,,,T-,Cop-,Glaphyropoma,rodriguesi,#N/A,#N/A,MZUSP_42465,Algivore,,,,,MZUSP 42465,Glaphyropoma rodriguesi,HOLOTYPE,head,0.00859,MZUSP,yes,yes,yes,,7.880,,M. DePinna,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Glanapteryx,anguilla,#N/A,#N/A,ANSP_164291,Invertivore-Micro,Sand-Under,,,,ANSP 164291,Glanapteryx anguilla,non-type,head,0.00374,Morphosource,yes,yes,yes,,3.810,,Morphosource,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,cuao,#N/A,#N/A,AMNH_240674,Invertivore-Micro,Sand-Under,,,,AMNH 240674,Pygidianops cuao,non-type,head,0.00189,AMNH-MIF,NA,NA,NA,,4.960,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,cuao,#N/A,#N/A,AMNH_240674,Invertivore-Micro,Sand-Under,,,,AMNH 240674,Pygidianops cuao,non-type,head,0.01176,AMNH-MIF,yes,yes,yes,,1.040,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,eigenmanni,#N/A,#N/A,ANSP_179820,Invertivore-Micro,Sand-Under,,,,ANSP 179820,Pygidianops eigenmanni,non-type,head,0.00383,Morphosource,yes,yes,yes,,3.330,,Morphosource,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,sp_deep,#N/A,#N/A,ROM_94715,Invertivore-Micro,Sand-Under,,,,ROM 94715,Pygidianops sp deep,non-type,whole,0.00564,AMNH-MIF,NA,NA,NA,,80.300,,N.K. Lujan,two specimens in scan
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,sp_deep,#N/A,#N/A,ROM_94715,Invertivore-Micro,Sand-Under,,,,ROM 94715,Pygidianops sp deep,non-type,whole,0.00564,AMNH-MIF,NA,NA,NA,,62.400,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,sp_deep,#N/A,#N/A,ROM_94715,Invertivore-Micro,Sand-Under,,,,ROM 94715,Pygidianops sp deep,non-type,head,0.00215,AMNH-MIF,yes,yes,yes,,9.930,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,sp_slender,#N/A,#N/A,ROM_94716,Invertivore-Micro,Sand-Under,,,,ROM 94716,Pygidianops sp slender,non-type,whole,0.00327,AMNH-MIF,NA,NA,NA,,75.000,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Pygidianops,sp_slender,#N/A,#N/A,ROM_94716,Invertivore-Micro,Sand-Under,,,,ROM 94716,Pygidianops sp slender,non-type,head,0.00142,AMNH-MIF,yes,yes,yes,,5.860,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Typhlobelus,auriculatus,#N/A,#N/A,ANSP_200334,Invertivore-Micro,Sand-Under,,,,ANSP 200334,Typhlobelus auriculatus,non-type,head,0.00379,Morphosource,yes,yes,yes,,2.210,,Morphosource,
Siluriformes,Loricarioidei,Trichomycteridae,Glanapteryginae,,,T-,Gla-,Typhlobelus,guacamaya,#N/A,#N/A,AMNH_240673,Invertivore-Micro,Sand-Under,,,,AMNH 240673,Typhlobelus guacamaya,non-type,head,0.01176,AMNH-MIF,yes,yes,yes,,1.040,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Microcambevinae,,,T-,Mcv-,Listrura,picinguabae,#N/A,#N/A,MCP_38921,Invertivore-Micro,Sand-Under,,,,MCP 38921,Listrura picinguabae,non-type,head,0.00512,AMNH-MIF,yes,yes,yes,,1.660,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Microcambevinae,,,T-,Mcv-,Microcambeva,barbata,#N/A,#N/A,LBP_21985,Invertivore-Micro,Sand-Under,,,,LBP 21985,Microcambeva barbata,non-type,head,0.00469,AMNH-MIF,yes,yes,yes,,1.290,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,amapaensis,#N/A,#N/A,ANSP_208058,Invertivore-Micro,Sand-Under,,,,ANSP 208058,Ammoglanis amapaensis,non-type,head,0.00422,AMNH-MIF,yes,yes,yes,,1.730,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,diaphanus,#N/A,#N/A,ANSP_187246,Invertivore-Micro,Sand-Under,,,,ANSP 187246,Ammoglanis diaphanus,non-type,head,0.00368,AMNH-MIF,yes,yes,yes,,1.340,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,natgeorum,#N/A,#N/A,AUM_54138,Invertivore-Micro,Sand-Under,,,,AUM 54138,Ammoglanis natgeorum,PARATYPE,head,0.00969,AMNH-MIF,NA,NA,NA,,0.827,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,natgeorum,#N/A,#N/A,ROM_110299,Invertivore-Micro,Sand-Under,,,,ROM 110299,Ammoglanis natgeorum,PARATYPE,whole,0.00326,AMNH-MIF,NA,NA,NA,,14.900,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,natgeorum,#N/A,#N/A,ROM_110299,Invertivore-Micro,Sand-Under,,,,ROM 110299,Ammoglanis natgeorum,PARATYPE,head,0.00294,AMNH-MIF,yes,yes,yes,,1.760,,"N.K. Lujan, E. Henschel, J. Baskin",this specimen previously identified by tissue # T09883
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,pulex,#N/A,#N/A,CAS_98921,Invertivore-Micro,Sand-Under,,,,CAS 98921,Ammoglanis pulex,PARATYPE,whole,0.00299,AMNH-MIF,NA,NA,NA,,14.800,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Ammoglanis,pulex,#N/A,#N/A,CAS_98921,Invertivore-Micro,Sand-Under,,,,CAS 98921,Ammoglanis pulex,PARATYPE,head,0.00278,AMNH-MIF,yes,yes,yes,,1.380,,"N.K. Lujan, E. Henschel, J. Baskin",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,gelatinosus,#N/A,#N/A,CAS_SU_50754,Invertivore-Micro,Sand-Under,,,,CAS-SU 50754,Malacoglanis gelatinosus,HOLOTYPE,whole,0.00336,AMNH-MIF,NA,NA,NA,,97.600,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,gelatinosus,#N/A,#N/A,CAS_SU_50754,Invertivore-Micro,Sand-Under,,,,CAS-SU 50754,Malacoglanis gelatinosus,HOLOTYPE,head,0.00336,AMNH-MIF,yes,yes,yes,,16.100,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,sp_Aguarico,#N/A,#N/A,ROM_ECU21_12_T28667,Invertivore-Micro,Sand-Under,,,,ROM ECU21-12: T28667,Malacoglanis sp Aguarico,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,4.070,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,sp_Meta,#N/A,#N/A,CZUT_IC_15543,Invertivore-Micro,Sand-Under,,,,CZUT-IC 15543,Malacoglanis sp Meta,HOLOTYPE,whole,0.00605,Mahler SkyScan,yes,yes,yes,,35.500,,"N.K. Lujan, F. Villa",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,sp_Napo,#N/A,#N/A,FMNH_98520,Invertivore-Micro,Sand-Under,,,,FMNH 98520,Malacoglanis sp Napo,non-type,whole,0.00441,AMNH-MIF,NA,NA,NA,,75.100,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,sp_Napo,#N/A,#N/A,FMNH_98520,Invertivore-Micro,Sand-Under,,,,FMNH 98520,Malacoglanis sp Napo,non-type,whole,0.00699,AMNH-MIF,NA,NA,yes,,10.300,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Malacoglanis,sp_Napo,#N/A,#N/A,FMNH_98520,Invertivore-Micro,Sand-Under,,,,FMNH 98520,Malacoglanis sp Napo,non-type,head,0.00656,AMNH-MIF,yes,yes,yes,,10.400,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Potamoglanis,cf_wapixana,#N/A,#N/A,AUM_49858,Invertivore-Micro,,,,,AUM 49858,Potamoglanis cf wapixana,non-type,head,0.01040,AMNH-MIF,yes,yes,yes,,0.148,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Potamoglanis,sp_Madeira,#N/A,#N/A,MCP_36220,Invertivore-Micro,,,,,MCP 36220,Potamoglanis sp Madeira,non-type,head,0.00206,AMNH-MIF,yes,yes,yes,,4.720,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Potamoglanis,sp_Suriname,#N/A,#N/A,ROM_98171,Invertivore-Micro,,,,,ROM 98171,Potamoglanis sp Suriname,PARATYPE,whole,0.00936,UMMZ,yes,yes,yes,,3.850,,"N.K.Lujan, H. Lopez Fernandez",two specimens in scan
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,nsp_Rewa,#N/A,#N/A,UMMZ_250490,Invertivore-Micro,,,,,UMMZ 250490,Sarcoglanis nsp Rewa,PARATYPE,whole,0.01069,UMMZ,yes,yes,yes,,2.070,,"N.K.Lujan, H. Lopez Fernandez",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,simplex,#N/A,#N/A,CAS_SU_50189,Invertivore-Micro,,,,,CAS-SU 50189,Sarcoglanis simplex,HOLOTYPE,whole,0.00362,AMNH-MIF,NA,NA,NA,,92.900,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,simplex,#N/A,#N/A,CAS_SU_50189,Invertivore-Micro,,,,,CAS-SU 50189,Sarcoglanis simplex,HOLOTYPE,head,0.00362,AMNH-MIF,yes,yes,yes,,9.560,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,sp_Orinoco,#N/A,#N/A,AMNH_232972,Invertivore-Micro,,,,,AMNH 232972,Sarcoglanis sp Orinoco,non-type,whole,0.00338,AMNH-MIF,NA,NA,NA,,70.900,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,sp_Orinoco,#N/A,#N/A,AMNH_232972,Invertivore-Micro,,,,,AMNH 232972,Sarcoglanis sp Orinoco,non-type,head,0.00856,AMNH-MIF,yes,yes,yes,,1.520,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,sp_Takutu,#N/A,#N/A,AUM_35885,Invertivore-Micro,,,,,AUM 35885,Sarcoglanis sp Takutu,non-type,whole,0.00364,AMNH-MIF,NA,NA,NA,,71.900,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Sarcoglanis,sp_Takutu,#N/A,#N/A,AUM_38878,Invertivore-Micro,,,,,AUM 38878,Sarcoglanis sp Takutu,non-type,head,0.01040,AMNH-MIF,yes,yes,yes,,0.268,,"N.K. Lujan, J. Baskin, S. A. Schaefer",
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Stauroglanis,gouldingi,#N/A,#N/A,LBP_3159,Invertivore-Micro,,,,,LBP 3159,Stauroglanis gouldingi,non-type,head,0.00490,AMNH-MIF,yes,yes,yes,,1.470,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Sarcoglanidinae,,,T-,Sar-,Stenolicmus,ix,#N/A,#N/A,USNM_409756,Invertivore-Micro,,,,,USNM 409756,Stenolicmus ix,non-type,head,0.00475,AMNH-MIF,yes,yes,yes,,1.310,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Acanthopoma,annectens,#N/A,#N/A,ANSP_181146,Parasitic-Scalefeeder,,,,,ANSP 181146,Acanthopoma annectens,non-type,head,0.03488,Morphosource,yes,yes,yes,,0.443,104.0,Morphosource,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Apomatoceros,alleni,#N/A,#N/A,ANSP_181148,Parasitic-Scalefeeder,,,,,ANSP 181148,Apomatoceros alleni,non-type,head,0.03058,AMNH-MIF,yes,yes,yes,,0.418,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Stegophilinae,New_Genus,#N/A,#N/A,AOL_1199,Parasitic-Scalefeeder,,,,,ROM 112325 - AOL 1199,Arhinoglanis relictus,PARATYPE,whole,0.00605,Mahler SkyScan,yes,yes,yes,,43.500,,"N.K. Lujan, A. Ortega-Lara, C. Donascimiento",
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Haemomaster,venezuelae_Ventuari,#N/A,#N/A,ANSP_197525,Parasitic-Scalefeeder,,,,,ANSP 197525,Haemomaster venezuelae Ventuari,non-type,head,0.00853,AMNH-MIF,yes,yes,yes,,8.040,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Haemomaster,venezuelae_Ventuari,#N/A,#N/A,AUM_40976,Parasitic-Scalefeeder,,,,,AUM 40976,Haemomaster venezuelae Ventuari,non-type,whole,0.00676,Mahler SkyScan,NA,NA,NA,,15.150,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Haemomaster,venezuelae_Ventuari,#N/A,#N/A,AUM_40976,Parasitic-Scalefeeder,,,,,AUM 40976,Haemomaster venezuelae Ventuari,non-type,head,0.00676,Mahler SkyScan,yes,yes,yes,,1.490,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Henonemus,intermedius,#N/A,#N/A,AMNH_20884,Parasitic-Scalefeeder,,,,,AMNH 20884,Henonemus intermedius,non-type,head,0.03488,AMNH-MIF,NA,NA,NA,,0.314,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Henonemus,intermedius,#N/A,#N/A,AMNH_20884,Parasitic-Scalefeeder,,,,,AMNH 20884,Henonemus intermedius,non-type,head,0.02760,AMNH-MIF,yes,yes,yes,,0.286,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Homodiaetus,anisitsi,#N/A,#N/A,ANSP_168835,Parasitic-Scalefeeder,,,,,ANSP 168835,Homodiaetus anisitsi,non-type,head,0.00341,AMNH-MIF,yes,yes,yes,,6.920,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Homodiaetus,anisitsi,#N/A,#N/A,CAS_37276,Parasitic-Scalefeeder,,,,,CAS 37276,Homodiaetus anisitsi,HOLOTYPE,head,0.00460,AMNH-MIF,yes,yes,yes,,4.620,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Megalocentor,echthrus,#N/A,#N/A,AMNH_94438,Parasitic-Scalefeeder,,,,,AMNH 94438,Megalocentor echthrus,PARATYPE,head,0.01964,AMNH-MIF,yes,yes,yes,,1.370,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Megalocentor,echthrus,#N/A,#N/A,MCP_30646,Parasitic-Scalefeeder,,,,,MCP 30646,Megalocentor echthrus,non-type,head,0.03071,AMNH-MIF,yes,yes,yes,,0.392,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Ochmacanthus,alternus,#N/A,#N/A,AMNH_98093,Parasitic-Scalefeeder,,,,,AMNH 98093,Ochmacanthus alternus,non-type,head,0.00747,AMNH-MIF,yes,yes,yes,,2.240,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Ochmacanthus,flabelliferus,#N/A,#N/A,UMMZ_251611b,Parasitic-Scalefeeder,,,,,UMMZ 251611,Ochmacanthus flabelliferus,non-type,head,0.01243,UMMZ,yes,yes,yes,,5.690,,"N.K.Lujan, H. Lopez Fernandez",
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Ochmacanthus,nsp_Guyana,#N/A,#N/A,UMMZ_251611a,Parasitic-Scalefeeder,,,,,UMMZ 254163,Ochmacanthus nsp Guyana,PARATYPE,head,0.01117,UMMZ,yes,yes,yes,,7.320,,"N.K.Lujan, H. Lopez Fernandez",
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pareiodon,microps,#N/A,#N/A,AMNH_239180,Carrion-feeder,,,,,AMNH 239180,Pareiodon microps,non-type,head,0.04425,AMNH-MIF,NA,NA,NA,,0.286,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pareiodon,microps,#N/A,#N/A,AMNH_239180,Carrion-feeder,,,,,AMNH 239180,Pareiodon microps,non-type,head,0.01773,AMNH-MIF,yes,yes,yes,,2.200,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pareiodon,sp_sharptooth,#N/A,#N/A,ANSP_203560,Carrion-feeder,,,,,ANSP 203560,Pareiodon sp sharptooth,non-type,head,0.00540,AMNH-MIF,yes,yes,yes,,1.680,,"N.K. Lujan, E. Henschel",
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pseudostegophilus,haemomyzon_Mavaca,#N/A,#N/A,AMNH_91377,Parasitic-Scalefeeder,,,,,AMNH 91377,Pseudostegophilus haemomyzon Mavaca,non-type,head,0.01614,AMNH-MIF,yes,yes,yes,,0.903,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pseudostegophilus,haemomyzon_Meta,#N/A,#N/A,AUM_28770,Parasitic-Scalefeeder,,,,,AUM 28770,Pseudostegophilus haemomyzon Meta,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,13.070,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pseudostegophilus,nemurus,#N/A,#N/A,ANSP_143958,Parasitic-Scalefeeder,,,,,ANSP 143958,Pseudostegophilus nemurus,non-type,head,0.03058,AMNH-MIF,yes,yes,yes,,0.440,,N.K. Lujan,scan also mistakenly referred to as ANSP 142958
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pseudostegophilus,sp_Essequibo,#N/A,#N/A,ANSP_175862,Parasitic-Scalefeeder,,,,,ANSP 175862,Pseudostegophilus sp Essequibo,non-type,head,0.01305,AMNH-MIF,yes,yes,yes,,1.020,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Pseudostegophilus,sp_Orinoco,#N/A,#N/A,ROM_94102,Parasitic-Scalefeeder,,,,,ROM 94102,Pseudostegophilus sp Orinoco,non-type,whole,0.00570,Mahler SkyScan,yes,yes,yes,,2.580,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,bondi_Apure,#N/A,#N/A,AUM_53787,Parasitic-Scalefeeder,,,,,AUM 53787,Schultzichthys bondi Apure,non-type,whole,0.00605,Mahler SkyScan,yes,yes,yes,,13.310,23.3,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,bondi_Essequibo,#N/A,#N/A,AUM_35869,Parasitic-Scalefeeder,,,,,AUM 35869,Schultzichthys bondi Essequibo,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,9.900,35.8,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,sp_Ireng,#N/A,#N/A,ANSP_180488,Parasitic-Scalefeeder,,,,,ANSP 180488,Schultzichthys bondi Ireng,non-type,head,0.01305,AMNH-MIF,yes,yes,yes,,1.020,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,bondi_Meta,#N/A,#N/A,AUM_35430,Parasitic-Scalefeeder,,,,,AUM 35430,Schultzichthys bondi Meta,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,13.070,45.3,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,bondi_Takutu,#N/A,#N/A,AUM_38249,Parasitic-Scalefeeder,,,,,AUM 38249,Schultzichthys bondi Takutu,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,9.900,37.1,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,bondi_Ventuari,#N/A,#N/A,AUM_41490,Parasitic-Scalefeeder,,,,,AUM 41490,Schultzichthys bondi Ventuari,non-type,whole,0.00534,Mahler SkyScan,yes,yes,yes,,2.340,18.1,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Schultzichthys,sp_Aguarico,#N/A,#N/A,ROM_T29612,Parasitic-Scalefeeder,,,,,ROM T29612,Schultzichthys sp Aguarico,non-type,whole,0.00641,Mahler SkyScan,yes,yes,yes,,9.400,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Stegophilus,insidiosus,#N/A,#N/A,FMNH_58532,Parasitic-Scalefeeder,,,,,FMNH 58532,Stegophilus insidiosus,non-type,head,0.00571,AMNH-MIF,yes,yes,yes,,1.280,,N.K. Lujan,
Siluriformes,Loricarioidei,Trichomycteridae,Stegophilinae,,,T-,Ste-,Stegophilus,insidiosus,#N/A,#N/A,BMNH_1875_5_22_1,Parasitic-Scalefeeder,,,,,BMNH 1875.5.22.1,Stegophilus insidiosus,SYNTYPE,whole,0.01379,BMNH,no,yes,yes,,22.700,,BMNH-Rupert Collins,
Siluriformes,Loricarioidei,Trichomycteridae,Trichogeninae,,,T-,Trg-,Trichogenes,longipinnis,#N/A,#N/A,LBP_3862,Invertivore-Midwater,,,,,LBP 3862,Trichogenes longipinnis,non-type,head,0.01459,AMNH-MIF,yes,yes,yes,,1.390,,N.K. Lujan,"Cachoeira do Amor, Atlântico, Ubatuba, São Paulo State, Brazil, 23°21'06.8""S 44°45'48.9""W."
Siluriformes,Loricarioidei,Trichomycteridae,Trichogeninae,,,T-,Trg-,Trichogenes,longipinnis,#N/A,#N/A,UF_118148,Invertivore-Midwater,,,,,UF 118148,Trichogenes longipinnis,non-type,head,0.01060,AMNH-MIF,yes,yes,yes,,2.040,,N.K. Lujan,Rio Camburí near 1 kilometer mark of Rio-Santos Highway; -0.516667 -48.466667
Siluriformes,Loricarioidei,Trichomycteridae,Trichomycterinae,,,T-,Tri-,Bullockia,maldonadoi,#N/A,#N/A,ANSP_180479,Invertivore-Biter,,,,,ANSP 180479,Bullockia maldonadoi,non-type,head,0.01819,AMNH-MIF,yes,yes,yes,,1.410,,N.K. Lujan,
