"","sp_rich","replicate","avg_nnd","sd_nnd","hv3d","hv6d","cd","comp1_cen","comp2_cen","comp3_cen","comp4_cen","comp5_cen","comp6_cen"
"2612",4,2612,0.16035306978629,0.0685164814068477,0.000446025019236987,NA,0.273238014235223,0.0322597151899797,0.137823170417549,-0.0479345471187069,0.0890091300783577,-0.0116495971142352,0.0235462890085229
"2613",4,2613,0.127691496371189,0.0639007438463369,0.000324612694525717,NA,0.150851724359716,-0.00554527707534914,0.0560235568885722,-0.00142661855924069,-0.0149360903729985,-0.0216270619875981,0.0168701727455551
"2614",4,2614,0.167713599693904,0.111390952911764,0.000795959538302325,NA,0.406743978037649,0.177401557805285,-0.0901931065180306,0.0361308995379136,0.0674957070482896,-0.0338194996637377,-0.0335212324548243
"2615",4,2615,0.178386059586837,0.0523479759200657,0.000210946863585021,NA,0.323754976790808,0.194243128092753,-0.0115418722484661,-0.0499490713277406,-0.019552744313463,-0.0003628197636388,0.0179200616908643
"2616",4,2616,0.142114320383022,0.0626806715227395,0.000348905455349013,NA,0.187552179895291,0.0267701363112995,0.0686258134825816,-0.0453179698892108,0.000538470106117162,-0.00851589359522384,0.0074076820168082
"2617",4,2617,0.090913024148489,0.0549362750599374,0.000485805144668077,NA,0.234017251056344,0.106340886605081,0.0496235031761727,-0.0626086399107998,-0.0121578845073033,-0.0106557917223969,-0.00787789594823181
"2618",4,2618,0.143785136577335,0.0117973673867607,0.000347901340931302,NA,0.187590262682377,-0.0220329175445118,0.0816227380629124,0.0408437868728042,0.0121396884393366,-0.0184053995502301,0.00663896034847692
"2619",4,2619,0.253026971696494,0.0533193678558172,0.00145134812278403,NA,0.202192656962396,0.00336336428602067,0.0336868378451891,0.0367221558377707,0.00569767297610917,0.00951613374970354,-0.0165088997860338
"2620",4,2620,0.22376822052604,0.0938526026039933,0.000197441316271509,NA,0.215722254764678,-0.121960083957029,-0.0134176562537641,-0.0239574505529445,0.0225507945697962,0.00925019391868222,0.00817730952934836
"2621",4,2621,0.0936569541313447,0.0205035771116709,0.000558724768594517,3.72909697849931e-10,0.232214776692948,0.111008785505896,-0.05898459687716,0.0351694438791387,-0.0230709381760686,-0.0236106528363379,-0.0110178782904677
"2622",4,2622,0.164616505676654,0.0689007939525962,0.00180367001162655,NA,0.308552783810321,0.146222985393826,-0.0828538929294948,0.0198005229605217,0.0482856421626395,-0.0291290111507506,-0.00681716776079426
"2623",4,2623,0.22007212159507,0.0230147792231196,7.20060064899846e-05,NA,0.219001376636775,-0.0831221189141788,0.0414341748246323,0.0171137202281155,-0.00179568080762042,-0.00951660481655335,0.0352785263013127
"2624",4,2624,0.15738114019599,0.0133071470808433,5.44815346701866e-05,NA,0.270021502104494,0.1170043921955,-0.0190185375178216,0.0331629154524624,-0.0223899094071969,-0.0220286137623415,0.0084442700587856
"2625",4,2625,0.178861699625149,0.0844539771588784,0.000410438759974942,NA,0.231521097073066,-0.0728935200511986,0.0561641582713917,-0.025082697713772,0.0128463533057568,-0.00544367451095333,0.0127305500061373
"2626",4,2626,0.195673726700597,0.109242864471762,0.00151272377162387,NA,0.222693042965843,0.0805095734363069,0.0133681864571235,0.0568003735197345,0.0729882608745847,0.0275192956400484,0.0314850841127035
"2627",4,2627,0.180985521788285,0.000225289650045323,0.000577435214019755,NA,0.247064905119937,0.109868593678734,-0.0434959847877388,0.021092920866318,0.0281654014293998,-0.0107853865402181,0.0069584227596325
"2628",4,2628,0.190279086783489,0.00979024931814748,0.000174043107746581,NA,0.159796770168095,-0.0291761126244734,0.0292300263849488,0.0447145558988839,0.00866720531054939,0.00140636156556987,0.0137481447405829
"2629",4,2629,0.19028536322303,0.083975151608012,0.000255144922637905,NA,0.295880531450091,0.160223335150115,-0.0854716053466756,0.00146548814029988,-0.0136573711538659,-0.0467091926855666,0.0327861471786466
"2630",4,2630,0.126546154644983,0.0330711919229766,3.58832113685464e-05,NA,0.1343109275117,-0.0565151536412993,0.00842672259937414,0.00347603317418319,-0.0543260951915197,-0.0154276918115155,-0.041617599224489
"2631",4,2631,0.255444357294503,0.0879492762527061,0.000356591195342091,NA,0.230724262386906,0.116651283365439,-0.0607172914440083,-0.0649060333368836,0.0162443120480371,0.0343497277049667,0.0171563371601207
"2632",4,2632,0.206716533941923,0.190105027608153,0.000458458246930291,NA,0.201370874010798,0.0529890662249721,-0.0184923133978203,0.0220655660697939,-0.0177539903122621,-0.033004353443698,-0.0128406912122314
"2633",4,2633,0.19684288270485,0.0962314368096048,0.000865357516604922,NA,0.190422161658157,0.0117608282375836,0.035477617477305,0.0281945021913038,0.00365288305109534,0.0137714193671144,-0.0232416384008994
"2634",4,2634,0.230830070296344,0.0629820425337204,9.68720847844585e-05,NA,0.221522322996768,0.0681411196116966,0.050332569244553,0.0175433712765091,-0.0083769678629013,-0.0431095970941737,0.0023625313286915
"2635",4,2635,0.137681758609244,0.0622183498027335,0.000436514275329746,NA,0.218168369223678,0.0188546010173041,0.000336024165603943,-0.0420326540682785,-0.0327627983418286,0.0374774570340656,-0.000676016262751678
"2636",4,2636,0.15485400856186,0.0745760528612933,4.93151541227214e-05,NA,0.139580094272497,0.044976285211974,0.0379874135418326,0.00180451307203555,0.00996077842695095,-0.0345915226655862,0.00219829137356266
"2637",4,2637,0.232299875211839,0.103842341283139,0.00057659863563134,NA,0.265872898052379,0.02527982127904,-0.115156898999799,0.0350104533622085,0.00768227120494375,-0.00703466867778945,-0.019350187996373
"2638",4,2638,0.160814609079463,0.0905673531338187,0.000116124592455281,NA,0.167006118985667,0.0527507067273126,0.021188211210941,0.0230037038263852,-0.0519485387951266,0.0251203747713731,0.0223066027645642
"2639",4,2639,0.21565546537207,0.0069979410791981,0.000129207892470718,NA,0.178891772876571,-0.041302768064641,0.00721421302351022,0.00436336469971083,-0.00451035753160322,0.00852319665084615,-0.0292420550773593
"2640",4,2640,0.14974404121006,0.0525983420699099,0.000462879330754935,NA,0.142254290897109,0.0125198843531667,0.0476932598055786,0.0374318156474409,-0.0123650108047092,-0.00820390821750182,-0.00518996405022023
"2641",4,2641,0.100919576904627,0.070721017198079,1.42996318835468e-05,NA,0.341457002397809,0.206479399581154,-0.0822151822897423,-0.000839934255756172,0.00642478931105905,-0.0205889669612614,0.0167782492724774
"2642",4,2642,0.249361126518876,0.195370367146839,0.000506790709906705,NA,0.227462267452704,0.0511197824736443,-0.0359347328559329,-0.01927727060045,0.00404454893651745,-0.0298713051050639,0.0225721695549641
"2643",4,2643,0.26572605289832,0.0078533415705872,0.00120426563546524,NA,0.227609071257881,-0.0213244662679258,-0.0100806676230219,0.0615661552720119,-0.00189462697695355,-0.00344660857408082,0.0144964682006717
"2644",4,2644,0.190234641322665,0.220688047235119,0.000154995556836039,NA,0.336951268933758,0.0872872442624472,-0.135918918266833,0.0204631818628279,0.016672307100524,-0.0177493352141593,0.0303376831331717
"2645",4,2645,0.156321696918583,0.0963576206900442,0.000828373502578059,NA,0.221138005923147,0.0928770616399353,0.0504838963398947,-0.0206868493511561,0.0395756169002397,0.0400282257149383,0.0149813215734976
"2646",4,2646,0.204169516143691,0.00172961541064417,0.000370594269687508,NA,0.218932599023866,0.110758613644355,-0.017971749501127,0.016339683591708,-0.0326913477082768,0.00969823346186447,0.0439728491214339
"2647",4,2647,0.229975963175004,0.0239349894794709,0.00462897329520837,NA,0.340935634501659,0.103563329721432,-0.0936304880878718,0.0352763488841045,0.0517256808031651,-0.00479742189005682,0.0228730307152253
"2648",4,2648,0.194247381241914,0.109836589818247,0.00111335406181167,NA,0.237828539225009,0.109091044448785,-0.0776305303954443,0.0156871636615949,0.0129192143863907,-0.0273276200565327,0.0239930059074097
"2649",4,2649,0.0940661577852393,0.0515317445917009,3.85673764252796e-05,NA,0.202867588317976,0.0274019609500841,0.12051328964713,0.0237558129571925,-0.034644278665464,-0.011963606212559,0.00511457013381064
"2650",4,2650,0.286529778383195,0.103614723193127,0.00125548729099082,NA,0.235605286028822,0.0244213131497551,-0.0434756214792189,-0.00844501199794957,-0.012015891529573,-0.0230666541040203,-0.0256080200285296
"2651",4,2651,0.0791745438569554,0.0303642704831647,0.000110771106843023,NA,0.157778462908064,-0.00707166316796718,0.0569641533890215,0.0241303896031369,-0.0767218685206361,-0.0134857628342351,-0.00633625876874918
"2652",4,2652,0.289141127160653,0.122782500639721,0.00220288086607867,NA,0.228023094306735,-0.0683484592248075,-0.0360871492279522,0.00315650142299821,0.039973977883229,-0.00859118183106548,0.0114390904143394
"2653",4,2653,0.139077207055473,0.0928642751499288,0.00028293316848616,NA,0.147416847661471,-0.0120227100584954,-0.0306057050338395,-0.0132336540069662,-0.0117411071111413,-0.0341557086768163,0.0031506133965447
"2654",4,2654,0.171573573131981,0.106018372277635,0.000241101071864131,NA,0.175329217857352,0.044429856767983,0.0690794207869143,0.0338686503547386,-0.00287778482910072,0.0259513696389464,0.0458450007834111
"2655",4,2655,0.161036505761947,0.1191164925968,0.000379213641127262,NA,0.191301602601719,0.0917357041386954,0.0208867517234334,0.023315920035336,-0.0143571118896152,0.00135851100347917,0.03145912921434
"2656",4,2656,0.130675224727432,0.0541912424698445,0.000206469391020678,NA,0.160395019234969,0.0168755985411886,0.0740634979841715,-0.000703925493689977,-0.0292749154257175,0.0084087252236522,0.00629759697919222
"2657",4,2657,0.203097680806597,0.0660681336320876,0.000258805725690092,NA,0.23802769116791,0.0508960264560426,-0.0680073975336022,0.0340033444896587,-0.0472063462882138,-0.0130873252923099,0.00562416021335773
"2658",4,2658,0.278933419789844,0.123129482551968,0.000871017573033343,NA,0.252745973917412,-0.0024033110041595,-0.0591567380527597,-0.0171686667944088,0.01226866532355,-0.0131366043206707,0.0355481596059566
"2659",4,2659,0.102435962573601,0.025338172764442,5.14984389022828e-05,NA,0.233680826283565,-0.0278003814995158,0.130017182883609,-0.0387869492550003,0.0150290155231831,-0.0110303829228602,0.0165846969415517
"2660",4,2660,0.19497097114662,0.0834001022128812,0.000720120200343415,NA,0.212708035473137,0.0772184816774599,0.0581919696754683,-0.0346628064267157,-0.0328135331824655,0.052648627600158,0.0268247982693641
"2661",4,2661,0.165073569142175,0.10359452852163,2.27994481205104e-05,NA,0.208830749562965,0.114254551163238,-0.00263780961614993,0.0192263068974901,-0.0365640703520866,-0.0276961553514899,0.0271558936451686
"2662",4,2662,0.200405916932582,0.131605253324489,0.000731822674539015,NA,0.242964655968949,0.0516076108231394,-0.0698042269614192,0.0447268056358059,0.0097416276919598,-0.0488229490675528,-0.0182281756283285
"2663",4,2663,0.139442919147014,0.0354676803048353,0.000179700478186756,NA,0.144500384633609,-0.0548205585780168,0.0465263768923653,-0.00535041375732325,-0.0341340582091914,0.00381753216739951,0.0181624680253986
"2664",4,2664,0.153479886095202,0.0266637132772691,0.000591220533130961,NA,0.166137186429414,0.0188985077326005,0.0883179429115269,-0.00229255796241022,0.0299231473684307,0.0391804409950181,0.0346006187344113
"2665",4,2665,0.220429944760374,0.00642970778894743,1.82681072513813e-05,NA,0.225458215865336,0.13860886014273,0.0363289374711026,0.0466780063224786,0.011994122197425,-0.0052399827851093,0.0155440911713747
"2666",4,2666,0.268032871979565,0.165714779510947,0.00090794220191964,NA,0.28928310425244,0.0444128326910335,-0.0730364303580052,0.049609408581921,0.0372401212377714,0.0034910765846908,-0.0175731888016519
"2667",4,2667,0.274072682785671,0.0941475216298093,0.00310471021133303,NA,0.239931048512449,-0.0257434939215777,-0.0079043633680191,0.0040994738936704,0.0242335499394359,-0.0312004228560032,0.0337015209111208
"2668",4,2668,0.105339229159181,0.0298620710525007,6.78481932429735e-05,NA,0.38712391442081,0.194221775632492,-0.075886849054611,0.0223021470986753,0.0638485828958618,-0.0485936635287517,-0.0210662849549433
"2669",4,2669,0.107533681524892,0.0760439430747754,0.00033741077564645,NA,0.388828355088066,0.236488562816849,-0.0974734306557388,0.011926240342231,0.0287147884483613,-0.0407582639783124,-0.0094806461953378
"2670",4,2670,0.207268705655857,0.0849376726713248,0.00317353561824987,NA,0.211977544807159,0.071224714189616,-0.0523257077998515,0.0615307446130507,0.0349931849569823,0.00204669083526138,-0.00611678126223773
"2671",4,2671,0.221552625305445,0.114181750606282,0.0112379894359478,NA,0.307440953207406,-0.0529536535332248,-0.0944848641459864,0.0569649443146801,0.0701907276413937,0.00523882990865195,-0.00972191346177449
"2672",4,2672,0.251746109559158,0.0536980640075255,0.000473451409461209,NA,0.196614791733691,-0.0494479987643578,0.0227857752726745,0.00238604958603947,-0.0042848272578031,0.0183608713438407,-0.00232210135155692
"2673",4,2673,0.1460686775051,0.096336939292941,0.00033196202761711,NA,0.220502288332027,0.0232438190063977,0.0882051299615626,0.0630591295849664,0.0103388164001162,0.0237205945534642,0.0170761044978473
"2674",4,2674,0.147535443374155,0.1366783415461,0.000858168225791244,NA,0.193806646868699,-0.0779922312906682,0.0376300774837919,0.0164949216268032,-0.00758538434851068,-0.00725257798860851,0.0085193264770145
"2675",4,2675,0.189402479300139,0.180345037138896,0.000753495202515138,NA,0.269823563772934,0.0836142534380142,-0.102776284485072,0.0371611935962944,0.00419909545386114,0.0190336630137206,0.0251263911028152
"2676",4,2676,0.265233630773197,0.107155536476623,0.000232018159329494,NA,0.258589456110124,0.108155676418717,0.068235509742729,-0.0340814068857449,0.0467575938153433,0.0160239277580777,0.0145484171197446
"2677",4,2677,0.111506939729576,0.0304583631619609,8.58453177855101e-05,NA,0.182281226738806,0.0311223002193561,0.0223942556271969,-0.0627668659507907,0.00694554957350701,-0.0181080762882928,-0.00661459144753833
"2678",4,2678,0.201635688996047,0.025552724136918,0.000133505895014105,NA,0.228067030595606,-0.068892455312221,0.056782097259714,-0.033531048549659,0.0294695208208269,0.00872210435830945,-0.0226814029369103
"2679",4,2679,0.145160163721537,0.0529448907305213,0.000141735957308221,NA,0.187105161348212,-0.082415245429684,0.0581978720049784,-0.0168208172901731,0.0119985389911699,-0.00447307890026764,0.0139482479568994
"2680",4,2680,0.157170068146101,0.097542604206889,0.000452153003832702,NA,0.200702269709136,0.0246863059117474,0.0376543200993229,-0.0416737089223936,0.0081036703287287,0.0103914546006942,0.00079338236170006
"2681",4,2681,0.0785154875070034,0.0283722911405281,0.000143508575343632,NA,0.25969211044572,-0.181064128501066,-0.0625464811165001,-0.00325742930065516,-0.0108742127048418,-0.0192898627515707,0.0177264078676697
"2682",4,2682,0.176648000213535,0.0632392272513586,0.000168132326961167,NA,0.18830177426653,0.0372672131330931,-0.00889632447576794,0.0246526139527717,-0.0210301121424165,0.0152127288080966,0.0399424444708637
"2683",4,2683,0.153325289047152,0.0342114083723681,0.000263845079921409,NA,0.184189108997583,0.00465788138820983,0.127390885782075,0.0226556335179538,0.00494350566273389,-0.00597570797516726,0.0106712279425608
"2684",4,2684,0.122201962615469,0.0827514203612055,0.000452421784064494,NA,0.201435477008173,0.0481573881592839,0.0109451893204972,-0.000711726621857392,-0.00692555266740475,0.0151853342741248,0.0108171109588934
"2685",4,2685,0.165839612277228,0.10618355425017,0.00066545136764476,NA,0.214562626565707,-0.0694063608206626,0.0346981377117006,0.000419955645177906,-0.031559985403015,-0.0171253748000915,-0.00755997239792409
"2686",4,2686,0.158662968469122,0.0443629476415807,7.59657094534879e-05,NA,0.237081468682875,-0.0129754726647212,0.133693868389,0.0536251568859947,0.0258295741568543,0.0177149869934299,-0.0251411520201769
"2687",4,2687,0.105865046619368,0.0453908195696643,0.000134856811021759,NA,0.136517707172399,-0.018979311751071,0.0475536334426195,-0.00955451924011518,-0.0253709137744971,-0.0426029365303409,-0.0014721418060216
"2688",4,2688,0.141096413779472,0.0251611263955148,0.000661054887578182,NA,0.214624064801682,-0.048956519893248,0.0476530224937213,0.077294905027763,0.0382264637578999,0.046010228447072,0.00817920056783194
"2689",4,2689,0.135467631441171,0.0454975348485744,2.15391519562052e-05,NA,0.207331673471155,-0.0370446120772817,0.130986016857549,0.0562120618311251,0.0546128426124916,0.000396857886529304,-0.00853254950297205
"2690",4,2690,0.153271853728389,0.0989405534732213,0.000272376655002039,NA,0.158968627245876,-0.00603237780652557,-0.0142854153076235,-0.0197141414552199,-0.0270507933461468,-0.0100688423490875,0.0138932922995925
"2691",4,2691,0.208216553571526,0.109525183735285,8.62220300244365e-05,NA,0.295738969303959,-0.138927345087781,-0.101657915880985,0.0115565385378784,0.000808514057157778,0.0204600422896246,0.0166810460099245
"2692",4,2692,0.16491144464483,0.0925555830742487,9.83764095266829e-05,NA,0.194927710508829,0.0187921154121806,0.0340853591719527,-0.0459371014992964,-0.0179556291560329,-0.0271832561048616,0.0076788398732817
"2693",4,2693,0.276623010871433,0.0671542381766065,0.00513864390018957,NA,0.271776638199887,0.0223460966389238,-0.076704993819236,0.0305427263813859,0.0340806160919604,-0.0308964310298247,-0.0115861782394544
"2694",4,2694,0.269228828807502,0.0422665775862456,0.000292388963772731,NA,0.233805602874639,-0.0825364939106742,0.0148900037942864,-0.000107623210304376,-0.0100947004781365,0.0155083637992595,-0.0135338996936221
"2695",4,2695,0.285836621638069,0.0497612218904283,0.00289920492056514,NA,0.252841537639531,-0.0436268596402922,-0.0286294636780914,-0.0107163111269026,-0.0153316673169721,-0.00105469021082804,-0.00305751250400225
"2696",4,2696,0.147800303852346,0.0755925491449221,9.15860409892027e-05,NA,0.203650533502982,0.134914510370397,-0.0345766845595079,0.0148513898291031,0.0103884015159483,-0.011051653064209,0.0185883131834584
"2697",4,2697,0.206969528248332,0.0331254259452649,0.000845947394387533,NA,0.191495148597321,0.0866842926463287,-0.00578793711998224,0.0219006134365932,0.00225066805629292,-0.00154806364208775,0.0128416848792334
"2698",4,2698,0.157901545506216,0.00187780798734892,0.00058339553356417,NA,0.202111084212735,-0.088524716332501,0.0323024111426837,0.0421319541139119,0.0271254979799879,-0.014381187418734,-0.0186891908983431
"2699",4,2699,0.165202658535955,0.000836338265534253,NA,NA,0.233298713188034,0.020853527668322,0.159739416553569,0.0243795167563393,0.0239278265098895,0.0134251398259807,0.0133405307118851
"2700",4,2700,0.120384566305838,0.0335205041290014,0.000360754995205464,NA,0.253040821913626,-0.0830426081472943,0.0702263279127956,0.0845870062717986,0.00227467788977792,0.00705623821799672,-0.0143630189557031
"2701",4,2701,0.239042951597407,0.0873689859880942,0.00189483812452733,NA,0.191858994612102,0.0223748695626935,-0.005471837048152,0.0318781507717586,-0.0294558206624469,0.00397856187978113,0.00136235539375137
"2702",4,2702,0.161880733287453,0.00374562847902695,NA,NA,0.257077659389773,-0.090581233510384,0.0651863231954475,0.09908966174685,0.0331169210544175,0.0398478258369716,-0.028821138089262
"2703",4,2703,0.131894834638363,0.0639816678900236,0.000298170109911384,NA,0.144794255800079,0.0118676529888307,-0.0290855044625523,0.0427956997727911,-0.0354146972925897,0.0124519413155397,-0.0316288785701275
"2704",4,2704,0.118163560884343,0.0313696990409843,0.000150360811741208,NA,0.198916321819085,0.0766954772093245,0.00940744240176882,0.0572768239267062,0.0205631843776191,0.0259341853723128,-0.00364431680441416
"2705",4,2705,0.129921298098903,0.0486730120986449,0.000671559721053792,NA,0.334008332393537,0.167551111498766,-0.0673736438811269,0.0559075274206877,0.029938879421084,-0.0311814633552712,-0.0372909512975996
"2706",4,2706,0.210837136338434,0.125413349118295,0.000691940760124875,NA,0.206562743320997,0.0459019083686958,-0.00270337044340975,0.01270900871973,0.025058027328522,-0.0151987372837525,0.0225795649209765
"2707",4,2707,0.215745174609792,0.00882379362339061,0.000729804631917479,NA,0.195715044298327,0.0150174896119466,0.0434960180031055,-0.0340800525409993,0.00841708992139773,0.0205206621426175,-0.0211872198944232
"2708",4,2708,0.144873804654745,0.0684773136984267,0.000416894426069147,NA,0.36316697379436,0.218405901127703,-0.092920625978039,0.0451364444908461,0.0441537346703636,-0.0207777946928552,0.00889959636409189
"2709",4,2709,0.190554046894878,0.11134403378829,0.000752837828140229,NA,0.227374945949201,-0.0757444153615584,0.0397968898685236,0.0103410961000278,0.0341421250431524,0.00416458775853315,0.00140764911751003
"2710",4,2710,0.120691516887833,0.08750270710041,0.000620052947188726,NA,0.201415163407331,-0.0456355842611594,0.0548466341810327,0.00209142852335128,0.0309555864581611,-0.031029774543776,-0.0397753904744355
"2711",4,2711,0.123284014623933,0.0602187135437138,0.000703975333637663,NA,0.196354777517992,-0.0236721554981767,0.0438738606643028,-0.0338808364143557,-0.0148870602572045,0.0103314381002272,-0.017823984153537
"2712",4,2712,0.100249978827489,0.0213267532952259,8.10184872763874e-05,NA,0.147400817193945,-0.108952393223837,-0.040467906542638,0.0357734498108751,-0.0430430223836528,-0.0191192256957067,-0.00223679924055423
"2713",4,2713,0.176614838179623,0.101378886218729,5.97998337875926e-05,NA,0.213967921776804,0.0834463948606934,0.0533572019910125,0.0121252388006726,0.0169799114640805,-0.0334070782796533,0.00435466292215696
"2714",4,2714,0.171887700714833,0.0472460437245168,NA,NA,0.181216165159082,0.064668587437787,0.0739476358294557,-0.0656097481511492,0.0478000079588274,0.0214584219267996,-0.0500344415477317
"2715",4,2715,0.256419333030379,0.0892088715657854,0.000976112560389515,NA,0.26385194456777,0.115047816943196,-0.0742495954776442,0.00492561571095527,0.00819691310606648,-0.0369918409565547,0.0128968418057686
"2716",4,2716,0.1684621579144,0.136684791980408,0.0014921970953871,NA,0.279935893394449,0.0882983694323501,-0.0097190256057308,-0.084984953803385,0.0178499354633287,0.0424283483927732,0.00565938133933817
"2717",4,2717,0.213949312772166,0.0513390322211097,0.00266507868795922,NA,0.218126359588331,-0.0118249243661343,0.0207538802011878,0.0481142910766949,0.0519374764533557,-0.00510464490521626,0.0215720667704537
"2718",4,2718,0.192691637985647,0.0435753724292137,0.000343189816343803,NA,0.201819449848068,-0.0493720254885977,0.0464886112555651,-0.00631737317650823,-0.0172396866321145,-0.0110193585382935,0.00542867250792448
"2719",4,2719,0.15146793081269,0.132964895894418,0.000103895253935541,NA,0.21055675516319,-0.0659673257827499,0.0652754015342457,0.00993591981195235,0.0238917796682255,-0.0180566233166202,0.0171114320826563
"2720",4,2720,0.104030681644003,0.0635978146042102,0.000323335000125326,NA,0.227196499067558,-0.0671870192089307,-0.0126673146610238,-0.0448587815873771,0.00350192636433913,0.0279453309523981,-0.0085576269255051
"2721",4,2721,0.18312274581699,0.0930676025418652,0.000509163741034863,NA,0.223270697371571,-0.089579257400386,0.00905363488228679,0.0281123061056755,-0.0346686345822393,0.0055412514856592,-0.00089322689058946
"2722",4,2722,0.133630763787866,0.0527596456887281,0.000463940472576834,NA,0.168660487687659,0.0315396234488222,0.066220645469495,0.0168899997223017,-0.00902371350584128,-0.0185653091335314,0.025949802850963
"2723",4,2723,0.291119084175855,0.0166647892353102,0.00171218731786301,NA,0.235941180539722,0.0372423114550968,-0.025431123596121,0.0273137181439422,0.0271794412720561,-0.0285033064140423,-0.0161987601773184
"2724",4,2724,0.351963540319165,0.0428489431617808,0.00579591636894176,NA,0.282276247608973,-0.0929003015442334,-0.0579681885151595,0.00622738797266908,0.066864323802991,0.0101888003902323,-0.00184265492851486
"2725",4,2725,0.158735528369712,0.0815377354540605,0.000820161556936297,NA,0.237590277564256,0.0213461404622288,0.136749242370745,-0.0188645695043692,0.0905772665538307,0.0101517019604898,0.0604181775002034
"2726",4,2726,0.132141007839737,0.0379247190851561,0.000415090535835668,NA,0.193662977485543,0.109236546607183,0.00314441931022074,-0.0119243844272288,-0.0218832259464833,-0.0317737719287145,0.013134240706506
"2727",4,2727,0.297389329199665,0.00283096188075554,0.00192471017968652,NA,0.228808688581463,-0.0695645817802125,-0.0416433745882957,0.00979354102053343,0.039436062218076,-0.00424250641406293,0.0179641380550576
"2728",4,2728,0.1028414139284,0.0250294303859184,9.08881094759054e-05,NA,0.129167147388007,0.00495143222796903,0.053969648807035,0.00620864003878538,-0.0307159823324857,-0.0103892610757361,0.00492099973603848
"2729",4,2729,0.177298050138122,0.067925343429951,0.00120609666827192,NA,0.254121786742953,0.0966460523615922,-0.0451281735135503,0.0246750424487576,0.0104480847706992,-0.00507841187974022,0.00777586165138146
"2730",4,2730,0.219667594902091,0.127789388734506,0.000175153690118702,NA,0.302767014638488,0.140862712099247,-0.0291238767941095,-0.00071057678641571,0.0419972066931057,0.00524210828654088,-0.00878153687662823
"2731",4,2731,0.181350538125312,0.069042970255666,0.000230600933664001,NA,0.240383123836756,0.0915568446907488,-0.075565974241372,0.0533592455465833,-0.0140986303590466,-0.0431727723837431,-0.0050057995359328
"2732",4,2732,0.0929525324067779,0.0535644340521731,3.67132121779487e-05,NA,0.191281607274032,-0.00364261319016457,0.123448932427867,-0.0106868328832573,0.0258395194908984,-0.0172987334053166,0.0199231879910513
"2733",4,2733,0.15493032906333,0.0395999641217415,0.000131402867399091,NA,0.159480429915421,0.037521917022708,0.0987654663034143,-0.003142318135174,-0.00765706325936271,-0.0153482169105911,0.0408576911774098
"2734",4,2734,0.264590404978232,0.109271037807371,0.000168948346070708,NA,0.274877904379963,0.0608806543494547,-0.0678276246340535,-0.00106792113634948,0.00181200284319002,-0.0049933879092338,-0.00512098470628677
"2735",4,2735,0.200305419960968,0.0781880580375472,0.000337424629717624,NA,0.225582153732975,-0.0398119990108244,0.0948346557893193,0.0374027538921144,0.0338917649920041,0.037404734016484,-0.0154809771302164
"2736",4,2736,0.192844699959656,0.171845104540486,0.000286132320517843,NA,0.263638530754789,-0.062252487851003,0.064762479734902,-0.00356707654412993,0.0147051992270924,-0.012765632310772,0.0285368513178177
"2737",4,2737,0.179314299419397,0.058899296318847,0.000486993430342015,NA,0.203766520378917,0.0826886625580561,-0.0283753092752468,0.0765528766476964,0.0313977647540269,-0.0242490808308961,0.0133035381156738
"2738",4,2738,0.14083102913873,0.0685882619038211,8.84845604721272e-05,NA,0.235534170952387,-0.160702898677974,-0.0331806374362029,0.0649887860347902,-0.0133365054214145,0.00892578126643986,-0.0520473668122204
"2739",4,2739,0.175628457440083,0.064622429512166,0.00133568934756685,NA,0.228026331633843,0.0269827453670024,0.0353205827740787,-0.0697479418856274,0.0126172216272494,0.00686702758218483,-0.00949851916385492
"2740",4,2740,0.189091773774119,0.0814564475048183,0.000885904950948808,NA,0.258663398200488,0.104394032110936,-0.0268047754470186,-0.0405210408323794,-0.00735085769108838,0.0683852934099869,-0.00484287588683386
"2741",4,2741,0.136628643292153,0.0349165369777714,0.000614690188381024,NA,0.245435046398243,-0.160487412257642,-0.0771060680408358,0.0107052671810611,-0.00543311227900039,0.00739601530793257,-0.00716779420933214
"2742",4,2742,0.194230732387477,0.0276052975359912,0.000721364025060851,NA,0.188682757831514,0.0879033291729416,0.0641457133505288,0.0157432506382006,0.00410299410788074,0.0119115062849462,0.0323901324538121
"2743",4,2743,0.215946770770949,0.0854131187859029,0.00162359182153787,NA,0.229227074856322,-0.0461342297829044,-0.0723389578979952,-0.00497868621617286,0.0127082427910825,-0.0302956524131072,-0.0044297846287684
"2744",4,2744,0.0960904064242745,0.0158373072418579,8.795418357911e-05,NA,0.129862909282946,0.0301085746353072,0.0311900172678515,-0.0149300422746411,-0.0253337913166997,-0.0522894878174756,0.0118424011280914
"2745",4,2745,0.101614744935875,0.0189298936035408,0.000701983781552355,4.99500561314317e-10,0.333091943151311,0.177772588510779,-0.0953024352137832,0.0406737179276098,0.0361592224070161,-0.0252201232551953,-0.0352223305022779
"2746",4,2746,0.252841262272002,0.154487429030184,0.000649659421507894,NA,0.359481681112003,0.16620287240272,-0.111319487948305,0.0151970899755808,0.0767373656600954,-0.0164701684410649,-0.0405414271065401
"2747",4,2747,0.161926250143696,0.119125850371832,0.000661739216841913,NA,0.175770857035434,0.0507268039233492,0.0558105741175657,0.0100733999057836,-0.00821094784197423,0.00132066097896174,0.0281956275092056
