"","sp_rich","assemblage","cell_long","cell_lat","country","locality","avg_nnd","sd_nnd","hv3d","hv6d","cd","comp1_cen","comp2_cen","comp3_cen","comp4_cen","comp5_cen","comp6_cen"
"332",2,"22459618",-50.1755657326745,-29.4285915195618,"BR","Arroio Bananeiras afluente do rio Três Forquilhas.",0.20101656619403,0,NA,NA,0.201355541366998,0.0870601029401061,-0.000836355011316299,0.00501524025078271,-0.0322674162234158,-0.00769354798479135,-0.00781844549338175
"333",2,"22846540",-57.6170382211253,-30.2210789804321,"UY","laguna on left bank of Río Uruguay, N of Bella Unión",0.251151642067196,0,NA,NA,0.3853056984793,0.253689370134182,-0.14526333948278,0.0340034578281414,0.038138532649688,-0.0077797995556091,-0.00516834369040275
"334",2,"24101673",-60.6433752219994,-32.8325810713659,"AR","",0.381798517746724,0,NA,NA,0.308493446690121,0.187513261412908,-0.0535967111929603,-0.0194729088673208,0.0317217613392344,-0.0529549339304443,0.0458208462373565
"335",2,"24326371",-60.1977160061173,-33.3077335854065,"AR","San Nicolás",0.417446218544453,0,NA,NA,0.322518083134185,0.085977809730114,-0.0570653554473583,-0.0044096128057276,-0.0258742581194717,0.0208090935277762,0.0173607249575596
"336",4,"24688134",-54.4663312065166,-34.0770915658448,"UY","Arroyo del Alférez at Paso de los Talas, Ruta 13",0.135437541331467,0.00880171637693933,0.000141116267970402,NA,0.255267592511311,0.108309972070634,-0.0446783987762774,0.00029735336203255,-0.0187515526585434,-0.00901709610512594,-0.0134251015373334
"337",2,"25242675",-59.5344092661997,-35.272883244672,"AR","",0.0815484862206842,0,NA,NA,0.415231291914931,0.308485632635759,-0.191015037732164,0.0321784815120732,0.0854530476295111,-0.0573236392211386,0.052587469351168
"338",2,"886648",-67.6391884945681,10.257038735497,"VE","Rio Limon, 15 km west of Maracay, Lago de Valencia.",0.397783980758891,0,NA,NA,0.2589613146942,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"339",2,"1005543",-68.0537552070166,10.0421203023383,"VE","Trib. of R. Paito, 15 km west of Valencia.",0.130433931140322,0,NA,NA,0.414305553100282,-0.319347305203789,-0.115440588517779,-0.0391082269386773,0.0352322618150617,-0.00836571417134216,-0.0152268276898557
"340",2,"1533772",-71.8988614649765,9.08856411094066,"VE","R�o Escalante, on rd from Santa Barbara to La Solita N of Las Casas",0.447898694579078,0,NA,NA,0.242575083806339,0.194512526991605,-0.0199997436964975,-0.0185224972314842,-0.0010165268083965,-0.0367522711180631,0.0121774158138914
"341",3,"1652942",-69.4632820293416,8.87436366199947,"VE","Cano Maraca at Urriola's Ranch, 35 km SE Guanare",0.19614579792588,0.164186968875516,NA,NA,0.249474682136464,0.0330337084279747,-0.0342278602674635,-0.00143827757435649,-0.0472073441048797,0.0125064667454518,0.00558409186086797
"342",3,"1652942",-69.4632820293416,8.87436366199947,"VE","Brazo del caño Maraca en la finca de Dario Urriola",0.19614579792588,0.164186968875516,NA,NA,0.249474682136464,0.0330337084279747,-0.0342278602674635,-0.00143827757435649,-0.0472073441048797,0.0125064667454518,0.00558409186086797
"343",2,"1674947",-69.6705653855658,8.8347103601702,"VE","Cano Maraca via Las Moritas",0.456601421789052,0,NA,NA,0.237372839685221,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"344",2,"1679415",-69.0176228134594,8.8267801988583,"VE","Caño Salado, aprox. 5 Km. al S. de Nueva Florida, en un prestamo aislado",0.456601421789052,0,NA,NA,0.308086616059732,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"345",3,"1731749",-74.4691750821573,8.73163116429011,"CO","Cuenca Cauca. Ciénaga El Floral, ciénaga cuenca baja",0.218500253205284,0.038039374608962,NA,NA,0.395959956454652,0.0846333046850896,0.00267285510606074,-0.0439456463536757,-0.0240739083019485,-0.0639628962445848,-0.0334523149187018
"346",3,"1811597",-68.6859694435006,8.58895182857782,"VE","Laguna Chiriguare (campamento de los pescadores comerciales)",0.190680842310359,0.165512762040122,NA,NA,0.213490951241898,0.149886426594656,-0.00398841542282257,-0.0169705212816448,0.00733394821521467,-0.0603776121890129,0.0191507393352803
"347",3,"1869575",-61.2963177941059,8.48593818362603,"VE","Rio Orinoco, inlet, 82 naut. mi. upstream from sea buoy. JNB-64-78.",0.13074605276199,0.0548203268094295,NA,NA,0.32985246831626,0.246934468451754,-0.153401588403104,0.0141095039248951,0.00915627888014798,-0.00718563907690072,-0.030215224138563
"348",2,"1951990",-74.5624525924582,8.3354280766363,"CO","",0.336889193663814,0,NA,NA,0.348729807544177,0.0814072327992866,-0.0256968188554035,-0.0263794118664041,-0.0612550951671623,-0.0399443885625038,-0.00615823562423377
"349",2,"1969971",-70.8209880126104,8.30374895967712,"VE","Rio Bumbun, upper site",0.346101466643785,0,NA,NA,0.388154587174647,-0.165251235477809,-0.0616769106541875,-0.107531655270735,0.0182514439677292,-0.0859906463355146,-0.0202586639653817
"350",2,"2009929",-67.5770034877008,8.23248003230641,"VE","Venezuela, Guarico, ponds to west of Cano Falcon about 1 kilometer south of RPV 83-5",0.397783980758891,0,NA,NA,0.23276487413294,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"351",2,"2058090",-70.6240688241974,8.1453905121156,"VE","Rio Socopo Viejo, al Sureste de Socopó cerca dela parcela de la Emalca, en La Selva de Ticoporo",0.456601421789052,0,NA,NA,0.312218610923927,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"352",2,"2071523",-68.364680241353,8.12164203487021,"VE","Cano Guanaparo, N of Apurito.",0.456601421789052,0,NA,NA,0.227337337418678,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"353",2,"2088924",-70.6344329920086,8.08997952547404,"VE","Caño cerca del Río Caipe",0.248902216696928,0,NA,NA,0.236708925482485,0.0226166458925846,0.079586884637865,-0.0777887645531597,-0.0349601877826349,-0.0844816419427264,-0.0139956761728656
"354",3,"2115479",-69.338912015607,8.04249029880246,"VE","Prestamo 1.9 km al Sur del puente de Bruzual",0.220198039513115,0.0995703731969617,NA,NA,0.368981177790768,0.113129866354037,-0.130941652413409,0.0324051097973773,-0.00253148179617988,0.00292267182736022,-0.0270450910033069
"355",3,"2115479",-69.338912015607,8.04249029880246,"VE","Prestamo a 2 Km al Sur de Bruzual",0.220198039513115,0.0995703731969617,NA,NA,0.368981177790768,0.113129866354037,-0.130941652413409,0.0324051097973773,-0.00253148179617988,0.00292267182736022,-0.0270450910033069
"356",3,"2185793",-71.0593638722683,7.9158787428228,"VE","Río Pedraza La Vieja en puente en la carretera Barinas - San Cristobal, Km 485 - 486",0.250937990802347,0.0485647921043945,NA,NA,0.325746151762686,0.131460359947441,-0.0929447903902893,0.000380767390432288,-0.0350985636467613,0.0593305957920982,-0.0271240272639515
"357",2,"2186140",-67.4629976417775,7.9158787428228,"VE","Barrow pit in palm savannah 2.3 km N of San Fernando de Apure between km markers 305 & 306.",0.456601421789052,0,NA,NA,0.26262125360584,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"358",2,"2189839",-74.7801001164937,7.90796678455056,"CO","Quebrada El Guamo",0.456601421789052,0,NA,NA,0.239139360857357,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"359",2,"2190632",-66.561315042202,7.90796678455056,"VE","Caño muy cerca (4 Km. ) al Río Guaríquito, aprox. 100 Km. al E. de San Fernando de Apure, en linea recta.",0.456601421789052,0,NA,NA,0.292661290000955,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"360",2,"2203618",-68.9347094709697,7.88423179573226,"VE","Hato El Frio en el río Guaritico",0.0712768433015093,0,NA,NA,0.221531268257057,0.0703802666320172,0.112524110089423,-0.0083537090877246,-0.0188091090880922,-0.0610532068873987,-0.0492494197984452
"361",2,"2212116",-72.1683298280681,7.86840920663175,"VE","Rio Torbes en Cordero",0.0815484862206842,0,NA,NA,0.324804328302061,0.308485632635759,-0.191015037732164,0.0321784815120732,0.0854530476295111,-0.0573236392211386,0.052587469351168
"362",2,"2313302",-73.5053074757145,7.68649138034291,"CO","Vereda La Llana, río San Alberto, vía entre San Alberto y Barrancabermeja",0.229156436803081,0,NA,NA,0.297375748141594,0.261529459647579,-0.143191433733998,-0.000669329153691715,0.018553637537728,-0.0106034891891388,-0.00691064315685965
"363",2,"2339414",-76.8011128396802,7.63904711072735,"CO","Río León, confluencia con el caño Tumaradocito",0.333031862954298,0,NA,NA,0.360989359134531,0.0968415862691664,0.0169550767043471,-0.043861089139917,-0.047391833132532,-0.0363609796473218,-0.00597314676104957
"364",6,"2370986",-69.1627211628164,7.58370194429676,"VE","Caño Caicara en puente de Mantecal",0.132306501982655,0.037717324992101,0.000305866257667126,NA,0.164039904594954,0.0331147696552722,0.0495487472906763,-0.0117054194536411,-0.0277814991650195,-0.0165513474771784,-6.89940716101293e-06
"365",2,"2375354",-69.5461953718313,7.57579605886403,"VE","Modulo Fernando Corrales UNELLEZ, dique Noreste",0.309260763798905,0,NA,NA,0.169370858328417,0.105314206143185,-0.0228159993735305,-0.0134050571437442,-0.0452319765560467,-0.0219895680962287,1.74953850060992e-05
"366",2,"2388754",-67.6288243267569,7.55207924954129,"VE","Venezuela, Apure, cano 1 kilometer south of ferry crossing on Rio Apurito, where crossed by road from San Fernando to Cunaviche",0.229156436803081,0,NA,NA,0.479606569028779,0.261529459647579,-0.143191433733998,-0.000669329153691715,0.018553637537728,-0.0106034891891388,-0.00691064315685965
"367",2,"2407170",-59.3789467490315,7.52045880762713,"GY","Waikerebi Twp. Waikerebi Indian Village",0.456601421789052,0,NA,NA,0.229229994254338,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"368",2,"2453914",-77.1120378740166,7.43351412802116,"CO","Río Atrato",0.397783980758891,0,NA,NA,0.21642745551611,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"369",2,"2459050",-69.53583120402,7.42561090026617,"VE","Modulo de la UNELLEZ",0.362820877981432,0,NA,NA,0.260227796818082,0.105725485158594,0.0076704589387738,-0.0425643082818798,-0.0374321456807008,-0.0452695264981425,-0.00973031744803475
"370",2,"2459050",-69.53583120402,7.42561090026617,"VE","Préstamo 44; en la carretera a lado del caño Caicara al Módulo de la UNELLEZ",0.362820877981432,0,NA,NA,0.260227796818082,0.105725485158594,0.0076704589387738,-0.0425643082818798,-0.0374321456807008,-0.0452695264981425,-0.00973031744803475
"371",2,"2463038",-73.8576891812958,7.41770781084863,"CO","Caño Negro, vereda La Esmeralda",0.194047113642964,0,NA,NA,0.406665856831238,0.26703510410463,-0.181382514862349,0.0205864323061543,0.0281148570412695,-0.0302486338535464,-0.0129896081086293
"372",2,"2467439",-73.8991458525406,7.4098048596147,"CO","Río Magdalena, isla del Seis, vereda El Seis",0.426028246243643,0,NA,NA,0.248517049844397,0.19122674922752,-0.029561543960994,-0.00361798876745823,0.0348458061870957,-0.0535153869616578,-0.00673209762165365
"373",2,"2467443",-73.8576891812958,7.4098048596147,"CO","Caño Negro, vereda Yarirí",0.397783980758891,0,NA,NA,0.276832534545679,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"374",2,"2471847",-73.868053349107,7.40190204641054,"CO","Caño Negro, vereda La Esmeralda",0.397783980758891,0,NA,NA,0.485239796630799,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"375",2,"2472173",-70.4893346426516,7.40190204641054,"VE","Rio Apure en Totumitos",0.0990955223215022,0,NA,NA,0.366214785676907,0.212238841603053,-0.135630816612964,0.0224114086222226,-0.0191996579385536,0.0192952058119831,-0.0707454211502
"376",2,"2493868",-73.9095100203518,7.36239004545367,"CO","",0.223972018814515,0,NA,NA,0.334046269523319,-0.11656572580076,0.0161818898191327,0.0134573901471871,0.117507068003876,-0.0305626704145873,0.00602764048449249
"377",2,"2555540",-73.8887816847294,7.25177461676199,"CO","Caño El Salado, vereda El Pedral",0.0990955223215022,0,NA,NA,0.248850357581766,0.212238841603053,-0.135630816612964,0.0224114086222226,-0.0191996579385536,0.0192952058119831,-0.0707454211502
"378",2,"2559947",-73.868053349107,7.24387453188474,"CO","Caño El Salado, vereda El Pedral",0.194047113642964,0,NA,NA,0.323435138750126,0.26703510410463,-0.181382514862349,0.0205864323061543,0.0281148570412695,-0.0302486338535464,-0.0129896081086293
"379",2,"2634861",-73.5674924825818,7.10959358907223,"CO","Reserva Porvenir",0.194047113642964,0,NA,NA,0.278756676340539,0.26703510410463,-0.181382514862349,0.0205864323061543,0.0281148570412695,-0.0302486338535464,-0.0129896081086293
"380",2,"2674233",-76.3969102950429,7.03851919353089,"CO","Cuenca Atrato, río Atrato vereda Tumaradó",0.20101656619403,0,NA,NA,0.214567850399919,0.0870601029401061,-0.000836355011316299,0.00501524025078271,-0.0322674162234158,-0.00769354798479135,-0.00781844549338175
"381",2,"2824722",-68.9450736387809,6.77011062650578,"VE","Rio Riecito en Riecito",0.121379385194911,0,NA,NA,0.237456937343406,-7.55496200715508e-05,0.0279397658897073,0.0489767582783197,-0.0539073851784454,-0.0329088741597932,0.012263085338692
"382",2,"2850652",-74.1271575443873,6.72275965684075,"CO","Caño San Juan, vereda Riberas del San Juan, cuenca río Carare",0.339477290492355,0,NA,NA,0.26198373359487,0.0828269217224776,-0.036013625592505,-0.00979696729622068,-0.0613860920944975,-0.0323343262615056,0.0045846100011737
"383",2,"2943805",-67.4111768027214,6.55706641053206,"VE","Rio Cinaruco at Laguna Larga (@ Cinaruco Fishing Club Camp), Rio Orinoco basin",0.241958985326639,0,NA,NA,0.278570229158587,-0.0907257127805544,0.0507235337495329,0.0458611746975169,0.0147959223372977,0.00221219310331993,-0.00971580535085017
"384",4,"3124009",-71.5672080950177,6.23372328531725,"CO","San Joaquin, Caño La Raya",0.162105462026384,0.0975970642140066,5.52120187629831e-05,NA,0.341417027278184,0.0622794487159005,0.0193263271231572,-0.0137569356525698,-0.0541932262596514,0.0085260298301818,-0.0252175910613754
"385",2,"3133920",-60.1562593348725,6.21795549481934,"GY","Near mouth",0.346101466643785,0,NA,NA,0.324128872767769,-0.165251235477809,-0.0616769106541875,-0.107531655270735,0.0182514439677292,-0.0859906463355146,-0.0202586639653817
"386",2,"3137467",-69.048715316893,6.21007177223883,"CO","Río Meta, Playa de Santa Elena, aguas abajo de Patevaca",0.346101466643785,0,NA,NA,0.328443792871193,-0.165251235477809,-0.0616769106541875,-0.107531655270735,0.0182514439677292,-0.0859906463355146,-0.0202586639653817
"387",3,"3154852",-71.484294752528,6.17853802952866,"CO","Río Pauto quebrada Gore",0.103313987759009,0.0146630959795452,NA,NA,0.183725622879862,0.0658426362721991,0.120171132749747,-0.0252479577744155,-0.0221674587055954,-0.0353343991521085,-0.0166677269316482
"388",2,"3221124",-69.4425536937191,6.06030270499063,"CO","Río Meta, caño La Culebra",0.397783980758891,0,NA,NA,0.246809571640776,0.195479239553653,-0.0468574779329645,-0.00723002579002632,0.0122132372423632,-0.0676851487804092,0.0083278477079195
"389",2,"3257439",-58.3010732966653,5.99725420665771,"GY","Wismar",0.120745209918814,0,NA,NA,0.264955359164713,0.0657000662553568,0.115346677093924,-0.035501100629045,-0.0351629179867133,-0.0295598761938391,0.00715309216653685
"390",3,"3383861",-72.0128673108999,5.76876231194401,"CO","Tasajeras",0.214280790624025,0.16090995429778,NA,NA,0.213609820005425,0.105391540969671,-0.0443545334013225,0.0318197370289598,-0.0139822059464465,-0.0419883590580849,0.025123780187365
"391",2,"3436702",-72.2097864993129,5.67424035307327,"CO","Tamuria",0.429100357385937,0,NA,NA,0.378457701131067,0.162300589113316,-0.0796079971923123,0.0306088050143755,-0.0209122666372799,-0.0194633094364206,0.0423587476551912
"392",2,"3445636",-70.9246296907226,5.65848816636435,"CO","Laguna Las Brisas",0.339477290492355,0,NA,NA,0.209863393104471,0.0828269217224776,-0.036013625592505,-0.00979696729622068,-0.0613860920944975,-0.0323343262615056,0.0045846100011737
"393",2,"3484735",-76.5834653156447,5.58760847803262,"CO","Puente de Tanandó",0.456601421789052,0,NA,NA,0.222446287145142,0.072419913084464,0.00429496703622985,0.0162741508007642,0.0533740306976622,-0.0425419554908077,-0.00166203732955382
"394",2,"3577722",-71.5879364306402,5.42225482257324,"CO","Caño Corozo Largo",0.0916531214662847,0,NA,NA,0.230337733456526,-0.0109330859363154,0.00961134278159165,0.0715500499863292,-0.0874503326063813,-0.00254137243714555,0.0168243165807794
"395",2,"3581632",-76.7181994971905,5.41438194943956,"CO","Boca de Certegui",0.272247929419625,0,NA,NA,0.230538032036973,0.130699779671302,-0.01546832247172,0.0383508886196747,-0.046206460587193,-0.0145994200660533,-0.000627391255443451
"396",2,"3581637",-76.6663786581344,5.41438194943956,"CO","Parte media del río Atrato",0.293012249564398,0,NA,NA,0.206980716121218,0.0258392308470542,0.036282815386316,-0.0148868973476713,0.0093769007019317,-0.0098658119319195,0.0332114484327312
"397",3,"3604046",-72.6865382186287,5.37501907796286,"CO","Río Cusiana",0.305407075673819,0.0214684685724973,NA,NA,0.192465103159799,0.0866660200581828,-0.0110764969406557,-0.0158531472548565,-0.0131250267683726,0.0343730926522377,-0.0133887426276025
"398",4,"3608248",-74.7904642843049,5.36714680146596,"CO","Vereda Purnio, Hacienda la Española, río Pacua, quebrada la Pacua",0.167471859105345,0.121295684236318,0.000289405940828285,NA,0.24898221595676,0.0806108082449925,0.00540658994931872,0.0111769091889173,-0.0510965181611644,0.00879506490112408,0.0185421831089518
"399",3,"3630943",-67.8464718507923,5.32778689980583,"CO","Río Orinoco",0.160273412453407,0.105963214008325,NA,NA,0.221353349781421,0.163535153170663,-0.0471471963881783,0.0133603817264295,-0.0115252853401556,-0.00276434448156036,-0.0686000691428062
"400",3,"3653911",-58.0730616048187,5.28842945257954,"GY","About 2 km upstream of Kwakwani",0.180727368329566,0.137481465441777,NA,NA,0.24610453949766,0.0412226854028037,0.00824122334227248,-0.0166842987503605,-0.0616397253984766,-0.0205335405039481,-0.00280992553459983
"401",2,"3671402",-59.4100392524651,5.25694524952741,"GY","Waratuk",0.169824655782592,0,NA,NA,0.202963984319153,0.0080368713566609,0.0597345691081325,-0.0773426855677971,-0.00781921269557193,-0.116471351563813,-0.006549242025643
"402",5,"3689057",-59.0472933790727,5.22546259595225,"GY","Creek north of GGMC camp along road to mango landing at bridge",0.141490354426776,0.0719704267272092,0.000166018193893993,NA,0.387017827952527,0.174375405467832,-0.110383870580208,0.00956102570209908,-0.0347178408378417,0.0343981180202706,-0.0302679772994604
"403",3,"3728784",-58.1974316185532,5.15463224155238,"GY","Side channel (leftside looking downstream) by island",0.214964606195993,0.0882066037300162,NA,NA,0.241885224625879,0.150400807832129,-0.0811993284366277,0.00833658176697799,-0.0517422675048684,0.0315000278601924,-0.0463312922733792
"404",2,"3793482",-72.4688906945933,5.03659868256152,"CO","Río Chiquito",0.370716847772775,0,NA,NA,0.3210717901984,0.145221908947078,-0.012439126575464,0.0045582405444301,-0.0387698222846782,-0.00685357611694124,-0.051657362179449
"405",2,"3815485",-72.69690238644,4.99725882241333,"CO","Río Caja afluente del río Cusiana",0.120245472580897,0,NA,NA,0.294846330989363,0.0624142884912718,0.105784876829428,-0.0205965921650191,0.000699415008778965,-0.0463229920374338,-0.0117564212690082
"406",2,"3872779",-72.3963415199148,4.89498589910804,"CO","Laguna el Tinije",0.0916531214662847,0,NA,NA,0.268647444253113,-0.0109330859363154,0.00961134278159165,0.0715500499863292,-0.0874503326063813,-0.00254137243714555,0.0168243165807794
"407",2,"3886067",-71.6397572696962,4.87138662802087,"CO","Caño Aguaverde, Reserva Palmarito-Casambá",0.0990955223215022,0,NA,NA,0.26047222083005,0.212238841603053,-0.135630816612964,0.0224114086222226,-0.0191996579385536,0.0192952058119831,-0.0707454211502
"408",3,"3934519",-71.6708497731299,4.78486283605843,"CO","Caño Cubideño, Puente Cubideño",0.097808059906155,0.010660666095314,NA,NA,0.142548016056227,0.00270811894577752,0.0285355564593906,0.0538884773517168,-0.0718358187163339,-0.0148656794459198,0.0194661653676851
"409",2,"4088412",-74.5935450958919,4.5096297342571,"CO","Las Juntas de Apulo, on the railway between Girardot and Facatativa; 1500 ft. elev.",0.194047113642964,0,NA,NA,0.37907917992569,0.26703510410463,-0.181382514862349,0.0205864323061543,0.0281148570412695,-0.0302486338535464,-0.0129896081086293
"410",2,"4156301",-55.7929446863518,4.39170411881883,"SR","Poesegrunoe, by the upstream-most end of town",0.485828859262336,0,NA,NA,0.311175232521589,-0.11516854953634,0.0076798492983345,-0.0642935797107836,-0.0146895743839801,-0.014866217774246,-0.0327533260494442
"411",2,"4234023",-72.0439598143335,4.25021728346055,"CO","R�o Manac�as, Sandbar on left (W) bank 7 km SSE Puerto Gaitan",0.435257130664153,0,NA,NA,0.302490006850959,-0.122167815115036,-0.0259171181981283,-0.0652439913466203,0.0180487137636508,-0.0310688805866273,0.000890104374020803
"412",2,"4255877",-73.8162325100509,4.210919905765,"CO","Confluencia entre el Río Negro y Blanco, Km 1 vía Guayabetal - Villavicencio",0.353162265244162,0,NA,NA,0.226455772615106,0.125929690621323,0.0017219459681615,-0.0257220890458549,-0.0358740688345997,0.0227571345984602,-0.0590932973553765
"413",4,"4326439",-72.9663707495315,4.08518118680054,"CO","Laguna La Arrocera, La Feria",0.161933120880518,0.101877185923755,9.46580115256038e-05,NA,0.310315568894779,0.1902207491161,-0.0933842526784273,0.0149298980990535,-0.00088694553779704,-0.0397720742542236,-0.0224714451964268
"414",3,"4406170",-68.3957727447866,3.94374802423739,"CO","Sistema río Guaviare, brazo del río Amanavén",0.242926764637161,0.137565155961858,NA,NA,0.273733528471094,0.109370943887287,-0.0371403534824914,0.028251186802639,0.0201966070406051,-0.0354461025559285,-0.0185443897550244
"415",3,"4445334",-73.38093746198,3.87304027989404,"CO","río Acacías, piedemonte",0.227079754940164,0.109190656896175,NA,NA,0.31148345628982,0.15653462243425,-0.056792668601664,-0.00259233600321377,-0.0271288587014039,0.0150547767814986,-0.0650036602709076
"416",3,"4449397",-76.9254828534148,3.86518422070978,"CO","Quebrada El Venado",0.242926764637161,0.137565155961858,NA,NA,0.233638161306281,0.109370943887287,-0.0371403534824914,0.028251186802639,0.0201966070406051,-0.0354461025559285,-0.0185443897550244
"417",2,"4497868",-76.7596561684354,3.77877221282863,"CO","At Juntas, near confluence with quebrada Pepitas",0.120745209918814,0,NA,NA,0.198451806751633,0.0657000662553568,0.115346677093924,-0.035501100629045,-0.0351629179867133,-0.0295598761938391,0.00715309216653685
"418",3,"4583345",-58.2907091288541,3.62953472943957,"GY","Upper Essequibo Consevation Concession and nearby",0.13074605276199,0.0548203268094295,NA,NA,0.275742153807311,0.246934468451754,-0.153401588403104,0.0141095039248951,0.00915627888014798,-0.00718563907690072,-0.030215224138563
"419",2,"4732966",-59.8349701327248,3.36253741536091,"BR","Rio Tacutu, Bonfim RR, Ao Lado do Mercado, correnteza em pedral",0.0916531214662847,0,NA,NA,0.268647444253113,-0.0109330859363154,0.00961134278159165,0.0715500499863292,-0.0874503326063813,-0.00254137243714555,0.0168243165807794
"420",3,"4806588",-72.9249140782866,3.22906578959638,"CO","Caserío Casibare, Caño Paco",0.192538349031116,0.124349364577368,NA,NA,0.19757351991598,0.116381539523606,0.0189571521488445,-0.00911167705867383,-0.0266547581361462,-0.0198232304133676,-0.020839400589632
"421",3,"4823863",-76.500551973155,3.19766320847979,"CO","Cuenca Cauca. Río Cauca",0.252937025019568,0.102000318557506,NA,NA,0.357781146529063,0.202256513347771,-0.07127379504477,0.00220739187303342,-0.00389049735060171,-0.0246181603628503,-0.0174898514913956
"422",2,"4834691",-55.5856613301276,3.18196226944385,"SR","Blackawatra River around campsite, small creek downstream of camp",0.295171383429373,0,NA,NA,0.210414918799267,0.125136489954104,0.0058996390231541,-0.0162514419300533,-0.0211900667011567,-0.0191981410736204,-0.0381319630804567
"423",2,"4846105",-74.2515275581219,3.1584112970352,"CO","Río Duda",0.447898694579078,0,NA,NA,0.367063261229715,0.194512526991605,-0.0199997436964975,-0.0185224972314842,-0.0010165268083965,-0.0367522711180631,0.0121774158138914
"424",4,"4872314",-76.5420086443999,3.11131090801062,"CO","Río Quinamayó, desembocadura al río Cauca",0.253218044439375,0.158229616022264,0.000187552786404811,NA,0.377527681340493,0.0115270469160209,-0.0191781223867962,-0.0303428754010951,-0.0103605542605137,-0.0189612283517843,-0.0253836289027141
"425",2,"4934307",-73.1943824413782,3.00141791206072,"CO","San Vicente Alto, SV-ICT4, desague de la laguna.",0.0948482453480655,0,NA,NA,0.168945330708113,0.0694135540699685,0.139381844325891,-0.0196461805291825,-0.0320388731388519,-0.0301203292250526,-0.0453998516924733
